time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/12:46:37.498138,174637.40625,42.3373031616,N,-71.0869598389,W,0.813000023365,328075.428272,4689336.77947,19,T,5.0
2020/02/26/12:46:38.099142,174638.0,42.3372993469,N,-71.0869598389,W,0.785000026226,328075.421566,4689336.73575,19,T,5.0
2020/02/26/12:46:38.705326,174638.59375,42.3372993469,N,-71.0869598389,W,0.759000003338,328075.415356,4689336.68423,19,T,5.0
2020/02/26/12:46:39.312267,174639.203125,42.3372993469,N,-71.0869598389,W,0.723999977112,328075.412848,4689336.63244,19,T,5.0
2020/02/26/12:46:39.897074,174639.796875,42.3372993469,N,-71.0869598389,W,0.688000023365,328075.410757,4689336.58083,19,T,5.0
2020/02/26/12:46:40.490589,174640.40625,42.3372993469,N,-71.0869598389,W,0.65499997139,328075.408547,4689336.52996,19,T,5.0
2020/02/26/12:46:41.102499,174641.0,42.3372993469,N,-71.0869598389,W,0.611000001431,328075.40554,4689336.48022,19,T,5.0
2020/02/26/12:46:41.696193,174641.59375,42.3372993469,N,-71.0869598389,W,0.578999996185,328075.404328,4689336.42525,19,T,5.0
2020/02/26/12:46:42.298831,174642.203125,42.3372993469,N,-71.0869598389,W,0.549000024796,328075.402274,4689336.37511,19,T,5.0
2020/02/26/12:46:42.495573,174642.40625,42.3372955322,N,-71.0869598389,W,0.536000013351,328075.400488,4689336.35275,19,T,5.0
2020/02/26/12:46:44.108419,174644.0,42.3372955322,N,-71.0869598389,W,0.441000014544,328075.387006,4689336.22327,19,T,5.0
2020/02/26/12:46:44.695313,174644.59375,42.3372955322,N,-71.0869598389,W,0.407000005245,328075.386216,4689336.16866,19,T,5.0
2020/02/26/12:46:45.294021,174645.203125,42.3372955322,N,-71.0869598389,W,0.375,328075.386088,4689336.11866,19,T,5.0
2020/02/26/12:46:45.894444,174645.796875,42.3372955322,N,-71.0869598389,W,0.340999990702,328075.385588,4689336.0759,19,T,5.0
2020/02/26/12:46:46.499156,174646.40625,42.3372955322,N,-71.0869598389,W,0.310000002384,328075.384805,4689336.02721,19,T,5.0
2020/02/26/12:46:47.098948,174647.0,42.3372955322,N,-71.0869598389,W,0.27500000596,328075.383938,4689335.98631,19,T,5.0
2020/02/26/12:46:47.694897,174647.59375,42.3372955322,N,-71.0869598389,W,0.244000002742,328075.385423,4689335.95165,19,T,5.0
2020/02/26/12:46:48.307264,174648.203125,42.3372917175,N,-71.0869598389,W,0.218999996781,328075.381713,4689335.91803,19,T,5.0
2020/02/26/12:46:48.900967,174648.796875,42.3372917175,N,-71.0869598389,W,0.192000001669,328075.383221,4689335.88429,19,T,5.0
2020/02/26/12:46:49.497672,174649.40625,42.3372917175,N,-71.0869598389,W,0.165000006557,328075.382669,4689335.8506,19,T,5.0
2020/02/26/12:46:51.299083,174651.203125,42.3372917175,N,-71.0869598389,W,0.097999997437,328075.365875,4689335.78213,19,T,5.0
2020/02/26/12:46:51.899520,174651.796875,42.3372917175,N,-71.0869598389,W,0.0790000036359,328075.362483,4689335.76147,19,T,5.0
2020/02/26/12:46:53.098452,174653.0,42.3372917175,N,-71.0869598389,W,0.0379999987781,328075.347964,4689335.71849,19,T,5.0
2020/02/26/12:46:53.705420,174653.59375,42.3372917175,N,-71.0869598389,W,0.0109999999404,328075.342568,4689335.69455,19,T,5.0
