time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/13:38:27.492350,183827.40625,42.3389167786,N,-71.0848999023,W,-1.48300004005,328248.979034,4689511.93886,19,T,5.0
2020/02/26/13:38:28.305206,183828.203125,42.3389091492,N,-71.0849151611,W,-1.36899995804,328248.060302,4689511.02974,19,T,5.0
2020/02/26/13:38:29.094689,183829.0,42.3388977051,N,-71.0849227905,W,-1.46700000763,328247.11535,4689510.05422,19,T,5.0
2020/02/26/13:38:29.494050,183829.40625,42.3388938904,N,-71.0849304199,W,-1.54999995232,328246.732554,4689509.64362,19,T,5.0
2020/02/26/13:38:30.104354,183830.0,42.338886261,N,-71.0849304199,W,-1.54999995232,328246.476213,4689508.8264,19,T,5.0
2020/02/26/13:38:31.299628,183831.203125,42.3388748169,N,-71.0849227905,W,-1.53199994564,328247.416435,4689507.58059,19,T,5.0
2020/02/26/13:38:31.895791,183831.796875,42.3388710022,N,-71.0849151611,W,-1.39199995995,328248.120545,4689506.81889,19,T,5.0
2020/02/26/13:38:32.497892,183832.40625,42.3388633728,N,-71.0848999023,W,-1.34399998188,328248.819832,4689506.14065,19,T,5.0
2020/02/26/13:38:33.095856,183833.0,42.3388595581,N,-71.0848922729,W,-1.26999998093,328249.537384,4689505.46769,19,T,5.0
2020/02/26/13:38:33.693488,183833.59375,42.3388519287,N,-71.0848846436,W,-1.27100002766,328250.231464,4689504.8068,19,T,5.0
2020/02/26/13:38:34.309807,183834.203125,42.338848114,N,-71.0848770142,W,-1.24899995327,328250.935869,4689504.14676,19,T,5.0
2020/02/26/13:38:34.890339,183834.796875,42.3388404846,N,-71.0848693848,W,-1.29799997807,328251.607186,4689503.45957,19,T,5.0
2020/02/26/13:38:35.501442,183835.40625,42.3388366699,N,-71.0848617554,W,-1.23800003529,328252.324198,4689502.83182,19,T,5.0
2020/02/26/13:38:36.290000,183836.203125,42.3388290405,N,-71.0848464966,W,-1.15799999237,328253.219493,4689502.03414,19,T,5.0
2020/02/26/13:38:36.692117,183836.59375,42.3388252258,N,-71.0848464966,W,-1.15400004387,328253.664245,4689501.61528,19,T,5.0
2020/02/26/13:38:36.893610,183836.796875,42.3388214111,N,-71.0848388672,W,-1.15600001812,328253.89667,4689501.42347,19,T,5.0
2020/02/26/13:38:37.098307,183837.0,42.3388252258,N,-71.0848388672,W,-1.39600002766,328253.918599,4689501.5446,19,T,4.0
2020/02/26/13:38:37.299018,183837.203125,42.3388175964,N,-71.0848312378,W,-1.11199998856,328254.316721,4689501.05059,19,T,5.0
2020/02/26/13:38:37.493128,183837.40625,42.3388214111,N,-71.0848312378,W,-1.42200005054,328254.32167,4689501.12917,19,T,4.0
2020/02/26/13:38:37.693473,183837.59375,42.3388137817,N,-71.0848312378,W,-1.05999994278,328254.720833,4689500.60476,19,T,5.0
2020/02/26/13:38:38.091759,183838.0,42.3388137817,N,-71.0848312378,W,-1.49100005627,328254.906615,4689500.48299,19,T,4.0
2020/02/26/13:38:38.494902,183838.40625,42.338809967,N,-71.0848236084,W,-1.10500001907,328255.463017,4689499.82695,19,T,5.0
2020/02/26/13:38:38.691191,183838.59375,42.3388061523,N,-71.084815979,W,-1.10300004482,328255.658727,4689499.66178,19,T,5.0
2020/02/26/13:38:39.289719,183839.203125,42.3388061523,N,-71.084815979,W,-1.06200003624,328256.114496,4689499.38969,19,T,5.0
2020/02/26/13:38:39.896104,183839.796875,42.3388023376,N,-71.0848083496,W,-1.00699996948,328256.197034,4689499.28192,19,T,5.0
