time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/13:03:28.494620,180328.40625,42.3372917175,N,-71.0869445801,W,2.91700005531,328076.442388,4689335.70089,19,T,5.0
2020/02/26/13:03:28.677239,180328.59375,42.3372879028,N,-71.0869445801,W,2.757999897,328076.398661,4689335.3579,19,T,5.0
2020/02/26/13:03:28.879986,180328.796875,42.3372840881,N,-71.0869445801,W,3.02099990845,328076.248958,4689334.91214,19,T,5.0
2020/02/26/13:03:29.071006,180329.0,42.3372802734,N,-71.0869445801,W,2.90199995041,328076.273591,4689334.52191,19,T,5.0
2020/02/26/13:03:29.286926,180329.203125,42.3372764587,N,-71.0869445801,W,3.0490000248,328076.163775,4689334.12276,19,T,5.0
2020/02/26/13:03:29.495862,180329.40625,42.337272644,N,-71.0869445801,W,3.03999996185,328076.074139,4689333.67811,19,T,5.0
2020/02/26/13:03:29.680694,180329.59375,42.337272644,N,-71.0869445801,W,2.78999996185,328076.159062,4689333.3877,19,T,5.0
2020/02/26/13:03:29.877614,180329.796875,42.3372688293,N,-71.0869445801,W,2.75,328076.119799,4689333.01386,19,T,5.0
2020/02/26/13:03:30.072026,180330.0,42.3372650146,N,-71.0869445801,W,2.62299990654,328076.060737,4689332.58346,19,T,5.0
2020/02/26/13:03:30.275954,180330.203125,42.3372612,N,-71.0869445801,W,2.50200009346,328076.124449,4689332.23487,19,T,5.0
2020/02/26/13:03:30.485114,180330.40625,42.3372573853,N,-71.0869445801,W,2.47399997711,328076.10251,4689331.85597,19,T,5.0
2020/02/26/13:03:30.674423,180330.59375,42.3372535706,N,-71.0869445801,W,2.34599995613,328076.098416,4689331.50441,19,T,5.0
2020/02/26/13:03:30.877446,180330.796875,42.3372497559,N,-71.0869445801,W,2.47799992561,328075.992903,4689331.10145,19,T,5.0
2020/02/26/13:03:31.081689,180331.0,42.3372459412,N,-71.0869522095,W,2.46499991417,328075.900547,4689330.68594,19,T,5.0
2020/02/26/13:03:31.276244,180331.203125,42.3372421265,N,-71.0869522095,W,2.4509999752,328075.856183,4689330.27222,19,T,5.0
2020/02/26/13:03:31.469730,180331.40625,42.3372383118,N,-71.0869522095,W,2.35199999809,328075.809272,4689329.87227,19,T,5.0
2020/02/26/13:03:31.673905,180331.59375,42.3372344971,N,-71.0869522095,W,2.33200001717,328075.757004,4689329.48356,19,T,5.0
2020/02/26/13:03:31.869522,180331.796875,42.3372306824,N,-71.0869522095,W,2.33299994469,328075.664454,4689329.07695,19,T,5.0
